set_num,name,year,theme_id,num_parts,current_price,list_price
7958-7,Advent Calendar 2011 Star Wars (Day  6) - Chewbacca,2011.0,225.0,3.0,5.97,0.0
7958-8,Advent Calendar 2011 Star Wars (Day  7) - Tool Depot,2011.0,225.0,9.0,0.0,0.0
7958-9,Advent Calendar 2011 Star Wars (Day 8) - Zev Senesca,2011.0,225.0,4.0,3.7022,0.0
7959-1,Geonosian Starfighter,2011.0,165.0,163.0,150.0,0.0
796-1,"Baseplates, Green and Yellow",1971.0,473.0,2.0,0.0,0.0
7961-1,Darth Maul's Sith Infiltrator,2011.0,166.0,478.0,150.0,0.0
7962-1,Anakin's and Sebulba's Podracers,2011.0,166.0,810.0,229.0,0.0
7964-1,Republic Frigate,2011.0,165.0,1030.0,485.0,0.0
7965-1,Millennium Falcon,2011.0,169.0,1253.0,269.99,0.0
7967-1,Fast,2010.0,116.0,68.0,0.0,0.0
7968-1,Strong,2010.0,116.0,90.0,0.0,0.0
7970-1,Hero,2010.0,116.0,67.0,0.0,0.0
797-1,"2 large baseplates, gray/white",1971.0,473.0,2.0,0.0,0.0
7971-1,Bad,2010.0,116.0,71.0,14.9312,0.0
7976-1,Ocean Speeder,2011.0,315.0,53.0,0.0,0.0
7977-1,Seabed Strider,2011.0,315.0,104.0,20.0,0.0
7978-1,Angler Attack,2011.0,315.0,200.0,49.99,0.0
7979-1,Advent Calendar 2008 Castle,2008.0,211.0,24.0,0.0,0.0
7979-10,Advent Calendar 2008 Castle  (Day 9) - Crossbow on Wheels,2008.0,219.0,7.0,2.25,0.0
7979-11,Advent Calendar 2008 Castle (Day 10) - Dwarf with Pick Axe,2008.0,219.0,6.0,18.6875,0.0
7979-12,Advent Calendar 2008 Castle (Day 11) - Fire and Crystal,2008.0,219.0,6.0,0.0,0.0
7979-13,Advent Calendar 2008 Castle (Day 12) - Container on Wheels,2008.0,219.0,10.0,0.0,0.0
7979-14,Advent Calendar 2008 Castle (Day 13) - Tools Storage with Frog,2008.0,219.0,4.0,0.0,0.0
7979-15,Advent Calendar 2008 Castle (Day 14) - Evil Witch,2008.0,219.0,5.0,0.0,0.0
7979-16,Advent Calendar 2008 Castle (Day 15) - Cooking Pot with Snake,2008.0,219.0,9.0,0.75,0.0
7979-17,Advent Calendar 2008 Castle (Day 16) - Shelving with Bat,2008.0,219.0,12.0,0.0,0.0
7979-18,Advent Calendar 2008 Castle (Day 17) - Crystal Ball,2008.0,219.0,5.0,0.0,0.0
7979-19,Advent Calendar 2008 Castle (Day 18) - Maid with Broom and Rat,2008.0,219.0,6.0,0.0,0.0
7979-2,Advent Calendar 2008 Castle  (Day 1) - Soldier with Spear,2008.0,219.0,5.0,5.5,0.0
7979-20,Advent Calendar 2008 Castle (Day 19) - Food Basket,2008.0,219.0,4.0,0.0,0.0
7979-21,Advent Calendar 2008 Castle (Day 20) - Dinner Table,2008.0,219.0,17.0,0.0,0.0
7979-22,Advent Calendar 2008 Castle (Day 21) - Troll Warrior,2008.0,219.0,5.0,0.0,0.0
7979-23,Advent Calendar 2008 Castle (Day 22) - Catapult,2008.0,219.0,14.0,0.0,0.0
7979-24,Advent Calendar 2008 Castle (Day 23) - Treasure Chest with Spider,2008.0,219.0,6.0,0.0,0.0
7979-25,Advent Calendar 2008 Castle (Day 24) - Jester,2008.0,219.0,4.0,0.0,0.0
7979-3,Advent Calendar 2008 Castle  (Day 2) - Brick Arch with Flag and Shield,2008.0,219.0,10.0,0.0,0.0
7979-4,Advent Calendar 2008 Castle  (Day 3) - Armour Stand,2008.0,219.0,8.0,0.0,0.0
7979-5,Advent Calendar 2008 Castle  (Day 4) - White Skeleton with Flail,2008.0,219.0,7.0,0.0,0.0
7979-6,Advent Calendar 2008 Castle  (Day 5) - Weapon Stand,2008.0,219.0,8.0,0.0,0.0
7979-7,Advent Calendar 2008 Castle  (Day 6) - Black Skeleton with Crossbow,2008.0,219.0,7.0,0.0,0.0
7979-8,Advent Calendar 2008 Castle  (Day 7) - Castle Soldier with Sword,2008.0,219.0,5.0,8.2,0.0
7979-9,Advent Calendar 2008 Castle  (Day 8) - Archery Target,2008.0,219.0,6.0,0.0,0.0
798-1,"Baseplates, Green",1972.0,473.0,2.0,0.0,0.0
7984-1,Deep Sea Raider,2011.0,315.0,265.0,49.0,0.0
7985-1,City of Atlantis,2011.0,315.0,686.0,174.99,0.0
7990-1,Cement Mixer,2007.0,56.0,212.0,99.99,0.0
799-1,"Baseplate, Gray",1964.0,371.0,1.0,0.0,0.0
7991-1,Garbage Truck,2007.0,63.0,205.0,0.0,0.0
7992-1,Container Stacker,2007.0,54.0,217.0,51.0,0.0
7993-1,Service Station,2007.0,50.0,393.0,92.0,0.0
7994-1,LEGO City Harbor,2007.0,59.0,660.0,399.0,0.0
7996-1,Double Crossover Track,2007.0,245.0,4.0,187.9664,0.0
7997-1,Train Station,2007.0,240.0,386.0,185.0,0.0
7998-1,Heavy Hauler,2007.0,56.0,331.0,0.0,0.0
8000-1,Pit Droid™ / Star Wars Pit Droid,2000.0,158.0,223.0,81.0,0.0
800-1,Gear Set with Motor,1970.0,472.0,120.0,0.0,0.0
8001-1,Battle Droid™ / Star Wars Battle Droid,2000.0,158.0,336.0,150.0,0.0
800-2,Extra Bricks Red,1986.0,473.0,62.0,0.0,0.0
8002-1,Destroyer Droid™ / Star Wars Destroyer Droid,2000.0,158.0,567.0,265.0,0.0
8003-1,Volcano Climber,2000.0,16.0,35.0,0.0,0.0
8004-1,Dirt Bike,2000.0,16.0,32.0,0.0,0.0
8005-1,Ice Explorer,2000.0,16.0,34.0,0.0,0.0
8006-1,Swamp Craft,2000.0,16.0,25.0,0.0,0.0
8007-1,C-3PO™,2001.0,158.0,340.0,65.0,0.0
8008-1,Stormtrooper™,2001.0,158.0,360.0,50.0,0.0
8009-1,R2-D2™,2002.0,158.0,239.0,0.0,0.0
8010-1,Darth Vader™,2002.0,158.0,390.0,75.0,0.0
801-1,Gear Set,1970.0,472.0,112.0,0.0,0.0
8011-1,Jango Fett™,2002.0,158.0,426.0,30.0,0.0
801-2,Extra Bricks Blue,1986.0,473.0,62.0,0.0,0.0
8012-1,Super Battle Droid™,2002.0,158.0,379.0,50.0,0.0
8014-1,Clone Walker Battle Pack,2009.0,165.0,79.0,75.0,0.0
8015-1,Assassin Droids Battle Pack,2009.0,165.0,94.0,25.0,0.0
8016-1,Hyena Droid Bomber,2009.0,165.0,231.0,110.0,0.0
8017-1,Darth Vader's TIE Fighter,2009.0,169.0,250.0,174.0,0.0
8018-1,Armored Assault Tank (AAT),2009.0,165.0,406.0,168.0,0.0
8019-1,Republic Attack Shuttle,2009.0,165.0,636.0,374.95,0.0
8020-1,Universal Building Set,1984.0,21.0,119.0,0.0,0.0
802-1,Gear Supplementary Set,1970.0,472.0,30.0,0.0,0.0
802-2,Extra Bricks White,1986.0,473.0,62.0,0.0,0.0
8022-1,TECHNIC Starter Set,1993.0,21.0,118.0,0.0,0.0
8024-1,Universal Building Set,1989.0,21.0,114.0,0.0,0.0
8026-1,Kraatu,2004.0,324.0,20.0,0.0,0.0
8028-1,TIE Fighter - Mini,2008.0,163.0,44.0,5.25,0.0
8029-1,Mini Snowspeeder,2008.0,159.0,66.0,0.0,0.0
8030-1,Universal Building Set,1982.0,21.0,141.0,0.0,0.0
803-1,Extra Bricks Yellow,1986.0,473.0,62.0,0.0,0.0
8031-1,V-19 Torrent - Mini,2008.0,160.0,66.0,8.51,0.0
803-2,Gear/Wheel Set,1972.0,472.0,163.0,0.0,0.0
8032-1,Universal Set,1994.0,21.0,212.0,0.0,0.0
8033-1,General Grievous Starfighter - Mini,2009.0,162.0,44.0,28.0,0.0
8034-1,Universal Building Set,1989.0,21.0,187.0,0.0,0.0
8035-1,Universal Building Set,1986.0,21.0,174.0,0.0,0.0
8036-1,Separatist Shuttle,2009.0,165.0,258.0,95.0,0.0
8037-1,Anakin's Y-wing Starfighter,2009.0,165.0,569.0,275.0,0.0
8038-1,The Battle of Endor,2009.0,169.0,890.0,279.78,0.0
8039-1,Venator-Class Republic Attack Cruiser,2009.0,165.0,1168.0,700.0,0.0
8040-1,Universal Building Set,1984.0,21.0,162.0,0.0,0.0
804-1,Extra Bricks Black,1986.0,473.0,62.0,0.0,0.0
8041-1,Race Truck,2010.0,12.0,607.0,0.0,0.0
8042-1,Universal Pneumatic Set,1993.0,21.0,230.0,0.0,0.0
8043-1,Motorized Excavator,2010.0,7.0,1124.0,547.0327,0.0
8044-1,Universal Pneumatic Set,1989.0,21.0,198.0,0.0,0.0
8045-1,Mini Telehandler,2010.0,7.0,118.0,0.0,0.0
8046-1,Helicopter,2010.0,6.0,152.0,35.0,0.0
8047-1,Compact Excavator,2010.0,7.0,252.0,0.0,0.0
8048-1,Buggy,2010.0,11.0,313.0,0.0,0.0
8049-1,Tractor with Log Loader,2010.0,8.0,525.0,0.0,0.0
8050-1,Universal Building Set,1982.0,21.0,141.0,0.0,0.0
805-1,Extra Bricks Gray,1986.0,473.0,62.0,0.0,0.0
8051-1,Motorbike,2010.0,13.0,473.0,110.0,0.0
8052-1,Container Truck,2010.0,7.0,685.0,0.0,0.0
8053-1,Mobile Crane,2010.0,7.0,1288.0,0.0,0.0
8054-1,Universal Building Set,1989.0,21.0,196.0,0.0,0.0
8055-1,Universal Building Set with Motor,1986.0,21.0,186.0,0.0,0.0
8056-1,Monster Crab Clash,2010.0,315.0,68.0,35.0,0.0
8057-1,Wreck Raider,2010.0,315.0,64.0,13.0648,0.0
8058-1,Guardian of the Deep,2010.0,315.0,144.0,45.0,0.0
8059-1,Seabed Scavenger,2010.0,315.0,119.0,25.7116,0.0
8060-1,Typhoon Turbo Sub,2010.0,315.0,197.0,35.991,0.0
806-1,Extra Plates Blue,1986.0,473.0,42.0,0.0,0.0
8061-1,Gateway of the Squid,2010.0,315.0,354.0,85.0,0.0
8062-1,Universal Set with Storage Case,1994.0,21.0,410.0,244.99,0.0
8063-1,Tractor with Trailer,2009.0,8.0,1100.0,188.88,0.0
8064-1,Motorized Universal Building Set,1990.0,21.0,219.0,0.0,0.0
8065-1,Mini Container Truck,2011.0,7.0,119.0,0.0,0.0
8066-1,Off-Roader,2011.0,11.0,141.0,0.0,0.0
8067-1,Mini Mobile Crane,2011.0,7.0,292.0,0.0,0.0
8068-1,Rescue Helicopter,2011.0,6.0,407.0,0.0,0.0
8069-1,Backhoe Loader,2011.0,7.0,608.0,0.0,0.0
8070-1,Supercar,2011.0,1.0,1280.0,219.0,0.0
807-1,Extra Plates Red,1986.0,473.0,42.0,0.0,0.0
8071-1,Lift Truck,2011.0,5.0,592.0,72.0,0.0
8072-1,Sea Jet,2010.0,315.0,24.0,6.0,0.0
8073-1,Manta Warrior,2010.0,315.0,13.0,5.0,0.0
8074-1,Universal Building Set with Flex System,1992.0,21.0,313.0,0.0,0.0
8075-1,Neptune Carrier,2010.0,315.0,478.0,120.0,0.0
8076-1,Deep Sea Striker,2010.0,315.0,260.0,30.99,0.0
8077-1,Atlantis Exploration HQ,2010.0,315.0,474.0,73.9092,0.0
8078-1,Portal of Atlantis,2010.0,315.0,1009.0,146.9264,0.0
8079-1,Shadow Snapper,2010.0,315.0,244.0,50.0,0.0
8080-1,Undersea Explorer,2010.0,315.0,361.0,71.25,0.0
808-1,Wheels and Tires,1986.0,473.0,40.0,0.0,0.0
8081-1,Extreme Cruiser,2011.0,5.0,589.0,0.0,0.0
8082-1,Universal Building Set,1993.0,21.0,456.0,0.0,0.0
8083-1,Rebel Trooper Battle Pack,2010.0,169.0,79.0,17.7869,0.0
8084-1,Snowtrooper Battle Pack,2010.0,169.0,74.0,29.894,0.0
8085-1,Freeco Speeder,2010.0,165.0,176.0,42.05,0.0
8086-1,Droid Tri-Fighter,2010.0,165.0,267.0,80.0,0.0
8087-1,TIE Defender,2010.0,170.0,304.0,195.0,0.0
8088-1,ARC-170 Starfighter,2010.0,165.0,395.0,375.0,0.0
8089-1,Hoth Wampa Cave,2010.0,169.0,296.0,165.0,0.0
8090-1,TECHNIC Universal Set,1982.0,21.0,277.0,0.0,0.0
809-1,Doors and Windows,1986.0,473.0,38.0,0.0,0.0
8091-1,Republic Swamp Speeder - Limited Edition,2010.0,165.0,175.0,84.0,0.0
8092-1,Luke's Landspeeder,2010.0,169.0,163.0,39.99,0.0
8093-1,Plo Koon’s Jedi Starfighter,2010.0,168.0,174.0,200.0,0.0
8094-1,TECHNIC Control Center,1990.0,21.0,548.0,0.0,0.0
8095-1,General Grievous’ Starfighter,2010.0,165.0,453.0,112.0538,0.0
8096-1,Emperor Palpatine’s Shuttle,2010.0,168.0,591.0,118.5505,0.0
8097-1,Slave I (Third Edition) [Initial Release],2010.0,169.0,562.0,180.0,0.0
8098-1,Clone Turbo Tank,2010.0,165.0,1142.0,449.99,0.0
8099-1,Midi-Scale Imperial Star Destroyer,2010.0,169.0,423.0,125.0,0.0
810003-1,LEGO Collector,2008.0,497.0,0.0,0.0,0.0
810005-1,LEGO Collector's Guide 2nd Edition,2011.0,497.0,0.0,0.0,0.0
8100-1,Cyclone Defender,2007.0,389.0,91.0,0.0,0.0
810-1,Basic Motor Set,1985.0,473.0,33.0,75.0,0.0
8101-1,Claw Crusher,2007.0,389.0,98.0,40.0,0.0
810-2,Town Plan - Continental European,1961.0,372.0,760.0,0.0,0.0
8102-1,Blade Titan,2007.0,389.0,161.0,88.0,0.0
810-3,Gear Truck Set,1974.0,472.0,110.0,0.0,0.0
8103-1,Sky Guardian,2007.0,389.0,143.0,55.0,0.0
810-4,"Town Plan - UK, Cardboard box",1962.0,372.0,755.0,0.0,0.0
8104-1,Shadow Crawler,2007.0,389.0,160.0,0.0,0.0
8105-1,Iron Condor,2007.0,389.0,140.0,0.0,0.0
8106-1,Aero Booster,2007.0,389.0,311.0,150.0,0.0
8107-1,Fight for the Golden Tower,2007.0,389.0,570.0,175.0,0.0
8108-1,Mobile Devastator,2007.0,389.0,1012.0,314.0,0.0
8109-1,Flatbed Truck,2011.0,5.0,1114.0,250.0,0.0
8110-1,Unimog U400,2011.0,5.0,2046.0,259.95,0.0
811-1,"Red Roof Bricks, Steep Pitch",1986.0,473.0,59.0,0.0,0.0
8111-1,River Dragon,2008.0,389.0,111.0,40.0,0.0
811-2,Gear Crane Set,1974.0,472.0,181.0,0.0,0.0
8112-1,Battle Arachnoid,2008.0,389.0,130.0,48.88,0.0
8113-1,Assault Tiger,2008.0,389.0,162.0,80.0,0.0
8114-1,Chameleon Hunter,2008.0,389.0,187.0,60.0,0.0
8115-1,Dark Panther,2008.0,389.0,243.0,65.0,0.0
8117-1,Storm Lasher,2008.0,389.0,282.0,59.0,0.0
8118-1,Hybrid Rescue Tank,2008.0,389.0,346.0,148.0,0.0
8119-1,Thunder Racer,2009.0,120.0,47.0,10.0,0.0
8120-1,Rally Sprinter,2009.0,120.0,46.0,20.0,0.0
812-1,Gear Supplementary Set,1974.0,472.0,101.0,0.0,0.0
8121-1,Track Marshal,2009.0,120.0,47.0,15.0,0.0
812-2,"Red Roof Bricks, Shallow Pitch",1986.0,473.0,60.0,0.0,0.0
8122-1,Desert Viper,2009.0,120.0,40.0,16.0,0.0
8123-1,Ferrari F1 Racers,2009.0,112.0,140.0,44.99,0.0
8124-1,Ice Rally,2009.0,120.0,170.0,0.0,0.0
8125-1,Thunder Raceway,2009.0,120.0,160.0,24.99,0.0
8126-1,Desert Challenge,2009.0,120.0,145.0,11.953,0.0
8128-1,Cad Bane's Speeder,2010.0,165.0,317.0,188.88,0.0
8129-1,AT-AT Walker,2010.0,169.0,811.0,223.9674,0.0
8130-1,Terrain Crusher,2007.0,120.0,43.0,22.29,0.0
813-1,"Baseplate, Green",1986.0,473.0,1.0,10.0,0.0
8131-1,Raceway Rider,2007.0,120.0,50.0,10.7702,0.0
813-2,Gear Bulldozer Set,1974.0,472.0,130.0,0.0,0.0
8132-1,Night Driver,2007.0,120.0,40.0,20.0,0.0
8133-1,Rally Rider,2007.0,120.0,50.0,20.0,0.0
8134-1,Night Crusher,2007.0,120.0,263.0,45.0,0.0
8135-1,Bridge Chase,2007.0,120.0,542.0,0.0,0.0
8136-1,Fire Crusher,2007.0,116.0,64.0,0.0,0.0
8137-1,Booster Beast,2007.0,116.0,69.0,0.0,0.0
8138-1,Phantom Crasher,2007.0,116.0,84.0,0.0,0.0
8139-1,Night Blazer,2007.0,116.0,65.0,0.0,0.0
8140-1,Tow Trasher,2007.0,116.0,183.0,0.0,0.0
814-1,"Baseplates, Green, Red and Yellow",1986.0,473.0,3.0,0.0,0.0
8141-1,Off Road Power,2007.0,116.0,201.0,0.0,0.0
814-2,Gear Farm Set,1975.0,472.0,89.0,0.0,0.0
8142-1,Ferrari 248 1:24 (Vodafone stickers),2007.0,114.0,166.0,0.0,0.0
8142-2,Ferrari 248 F1 1:24 (Alice version),2007.0,114.0,166.0,0.0,0.0
8143-1,Ferrari 1:17 F430 Challenge,2007.0,114.0,690.0,80.0,0.0
8144-1,Ferrari 248 F1 Team (Schumacher Edition),2007.0,114.0,709.0,0.0,0.0
8144-2,Ferrari 248 F1 Team (Raikkonen Edition),2007.0,114.0,705.0,400.0,0.0
8145-1,Ferrari 599 GTB Fiorano 1:10,2007.0,114.0,1325.0,0.0,0.0
8146-1,Nitro Muscle,2007.0,116.0,597.0,75.0,0.0
8147-1,Bullet Run,2007.0,120.0,794.0,130.0,0.0
8148-1,EZ-Roadster,2008.0,120.0,44.0,10.95,0.0
8149-1,Midnight Streak,2008.0,120.0,42.0,14.95,0.0
8150-1,ZX Turbo,2008.0,120.0,54.0,21.4467,0.0
815-1,"Baseplate, Gray",1986.0,473.0,1.0,0.0,0.0
8151-1,Adrift Sport,2008.0,120.0,51.0,0.0,0.0
8152-1,Speed Chasing,2008.0,120.0,141.0,39.0,0.0
8153-1,Ferrari F1 Truck 1:55,2008.0,114.0,269.0,44.3726,0.0
8154-1,Brick Street Customs,2008.0,120.0,1019.0,0.0,0.0
8155-1,Ferrari F1 Pit 1:55,2008.0,114.0,480.0,0.0,0.0
8156-1,Ferrari FXX 1:17,2008.0,114.0,625.0,0.0,0.0
8157-1,Ferrari F1 1:9,2009.0,114.0,996.0,500.0,0.0
8158-1,Speed Racer & Snake Oiler,2008.0,118.0,241.0,0.0,0.0
8159-1,Racer X & Taejo Togokhan,2008.0,118.0,236.0,0.0,0.0
8160-1,Cruncher Block & Racer X,2008.0,118.0,366.0,76.95,0.0
816-1,"Lighting Bricks, 4.5V",1987.0,473.0,17.0,0.0,0.0
8161-1,Grand Prix Race,2008.0,118.0,598.0,285.0,0.0
8162-1,Race Rig,2009.0,116.0,103.0,10.0,0.0
8163-1,Blue Sprinter,2009.0,116.0,109.0,0.0,0.0
8164-1,Extreme Wheelie,2009.0,116.0,86.0,0.0,0.0
8165-1,Monster Jumper,2009.0,116.0,90.0,0.0,0.0
8166-1,Wing Jumper,2009.0,116.0,202.0,0.0,0.0
8167-1,Jump Riders,2009.0,116.0,208.0,0.0,0.0
8168-1,Ferrari Victory,2009.0,114.0,187.0,125.0,0.0
8169-1,Lamborghini Gallardo LP 560-4,2009.0,115.0,740.0,0.0,0.0
818-1,"Pullback Motor, Red",1990.0,473.0,8.0,0.0,0.0
8182-1,Monster Crushers,2009.0,120.0,387.0,0.0,0.0
8183-1,Track Turbo RC,2009.0,117.0,91.0,0.0,0.0
8184-1,Twin X-treme RC,2009.0,117.0,238.0,0.0,0.0
8185-1,Ferrari Truck,2009.0,114.0,536.0,0.0,0.0
8186-1,Street Extreme,2009.0,120.0,752.0,157.0,0.0
8188-1,Fire Blaster,2010.0,439.0,69.0,0.0,0.0
8189-1,Magma Mech,2010.0,439.0,185.0,40.0,0.0
8190-1,Claw Catcher,2010.0,439.0,261.0,86.4,0.0
819-1,Blue Sea Plate,1991.0,473.0,1.0,0.0,0.0
8191-1,Lavatraz,2010.0,439.0,383.0,0.0,0.0
8192-1,Lime Racer,2010.0,120.0,43.0,7.3361,0.0
8193-1,Blue Bullet,2010.0,120.0,49.0,7.3361,0.0
8194-1,Nitro Muscle,2010.0,120.0,47.0,7.3361,0.0
8195-1,Turbo Tow,2010.0,120.0,42.0,7.3361,0.0
8196-1,Chopper Jump,2010.0,120.0,141.0,0.0,0.0
8197-1,Highway Chaos,2010.0,120.0,142.0,0.0,0.0
8198-1,Ramp Crash,2010.0,120.0,145.0,0.0,0.0
8199-1,Security Smash,2010.0,120.0,135.0,29.98,0.0
8-2,Universal Building Set,1979.0,469.0,93.0,0.0,0.0
8200-1,Radiator Springs Lightning McQueen,2011.0,269.0,35.0,35.0,0.0
820-1,Red Plates Parts Pack,1980.0,473.0,34.0,0.0,0.0
8201-1,Radiator Springs Classic Mater,2011.0,269.0,52.0,35.0,0.0
820-2,"LegoWooden Storage Box Large (Double Latch) with Contents, with Lattice",1966.0,365.0,0.0,0.0,0.0
8202-1,Blast Off Chopper with Bungee Cord Power!,1998.0,3.0,70.0,0.0,0.0
8203-1,Rover Discovery,1998.0,11.0,36.0,0.0,0.0
8204-1,Sky Flyer I,1998.0,6.0,41.0,15.0,0.0
8205-1,Bungee Blaster,1997.0,12.0,63.0,0.0,0.0
8206-1,Tokyo Pit Stop,2011.0,269.0,142.0,0.0,0.0
8207-1,Dune Duster / Hawaiian Beach Racer,1996.0,11.0,81.0,0.0,0.0
8208-1,Custom Cruiser,1998.0,13.0,53.0,0.0,0.0
8209-1,F1 Racer / Future F1,1998.0,12.0,48.0,0.0,0.0
8210-1,Nitro Bike GTX / GTX 500,1995.0,13.0,83.0,0.0,0.0
821-1,"Brick Separator, Gray",1990.0,473.0,1.0,0.0,0.0
8211-1,Brick Street Getaway,2010.0,120.0,550.0,0.0,0.0
821264-1,The Lego High Speed Adventure Team (TRU Exclusive),1991.0,67.0,3.0,0.0,0.0
8213-1,Spy Runner,1998.0,12.0,92.0,0.0,0.0
8214-1,Gallardo LP 560-4 Polizia,2010.0,115.0,800.0,0.0,0.0
8215-1,Gyro Copter,1997.0,6.0,106.0,0.0,0.0
8216-1,Turbo I,1997.0,12.0,90.0,0.0,0.0
8217-1,The Wasp,1998.0,6.0,63.0,0.0,0.0
8218-1,Trike Tourer,1998.0,13.0,70.0,0.0,0.0
8219-1,Go-Cart,1998.0,12.0,100.0,0.0,0.0
822-1,Blue Plates Parts Pack,1980.0,473.0,34.0,0.0,0.0
8221-1,Storming Enforcer,2011.0,116.0,95.0,0.0,0.0
8222-1,V-TOL,1997.0,6.0,138.0,0.0,0.0
8223-1,Hydrofoil 7 / Powerboat Columbia,1996.0,10.0,123.0,0.0,0.0
8225-1,Road Rally V / Super Kart,1995.0,12.0,97.0,0.0,0.0
8226-1,Mud Masher / Desert Stormer,1998.0,11.0,120.0,0.0,0.0
8227-1,Dragon Dueller,2011.0,116.0,93.0,0.0,0.0
8228-1,Sting Striker,2011.0,116.0,81.0,0.0,0.0
8229-1,Tread Trekker,1997.0,11.0,185.0,42.95,0.0
8230-1,Coastal Cop Buggy / Miami Police Patrol,1996.0,1.0,175.0,0.0,0.0
8231-1,Vicious Viper,2011.0,116.0,95.0,0.0,0.0
8232-1,Chopper Force,1997.0,6.0,275.0,0.0,0.0
8233-1,MC vs. Stinger,1998.0,3.0,118.0,0.0,0.0
8235-1,Front End Loader,1995.0,7.0,166.0,0.0,0.0
8236-1,Bike Burner,2000.0,17.0,59.0,0.0,0.0
8237-1,Slammer Racer / Formula Force,2000.0,17.0,112.0,0.0,0.0
8238-1,Slammer Dragsters / Dueling Dragsters,2000.0,17.0,201.0,0.0,0.0
8239-1,Cyber Challenge,1998.0,3.0,121.0,0.0,0.0
8240-1,Slammer Stunt Bike,2001.0,17.0,152.0,0.0,0.0
8241-1,Battle Cars,2001.0,17.0,110.0,0.0,0.0
8242-1,Slammer Turbo,2001.0,17.0,251.0,0.0,0.0
8244-1,Convertables,1996.0,21.0,275.0,0.0,0.0
8245-1,Robot's Revenge,1998.0,3.0,222.0,0.0,0.0
8246-1,Hydro Racer / Swamp Boat,1999.0,10.0,46.0,0.0,0.0
8247-1,Road Rebel / Buggy Racer,1999.0,12.0,43.0,0.0,0.0
8248-1,Forklift,1998.0,7.0,227.0,0.0,0.0
8250-1,Search Sub [No CD],1997.0,10.0,370.0,0.0,0.0
8251-1,Sonic Cycle / Motorbike,1999.0,13.0,88.0,19.99,0.0
8252-1,Beach Buster / Police Car,1999.0,1.0,168.0,0.0,0.0
8253-1,Fire Helicopter,1999.0,1.0,210.0,0.0,0.0
8255-1,Rescue Motorbike / Rescue Trike,1999.0,13.0,192.0,0.0,0.0
8256-1,Go-Kart,2009.0,12.0,143.0,0.0,0.0
8257-1,Cyber Strikers,1998.0,3.0,367.0,0.0,0.0
8258-1,Crane Truck,2009.0,15.0,1876.0,480.0,0.0
8259-1,Mini Bulldozer,2009.0,7.0,165.0,24.5,0.0
8260-1,Tractor,2009.0,7.0,104.0,0.0,0.0
8261-1,Rally Truck,2009.0,11.0,198.0,0.0,0.0
8262-1,Quad Bike,2009.0,13.0,307.0,0.0,0.0
8263-1,Snow Groomer,2009.0,15.0,590.0,0.0,0.0
8264-1,Hauler,2009.0,7.0,574.0,127.5539,0.0
8265-1,Front Loader,2009.0,7.0,1060.0,175.0,0.0
8266-1,Spyder Slayer,1998.0,3.0,367.0,0.0,0.0
8268-1,Scorpion Attack,1999.0,3.0,78.0,0.0,0.0
8269-1,Competition Ultra Challenge [aka Cyber Stinger],1999.0,3.0,327.0,0.0,0.0
8270-1,Rough Terrain Crane,2007.0,7.0,106.0,0.0,0.0
8271-1,Wheel Loader,2007.0,7.0,200.0,0.0,0.0
8272-1,Snowmobile,2007.0,11.0,331.0,67.1902,0.0
8273-1,Off Road Truck,2007.0,15.0,804.0,0.0,0.0
8274-1,Combine Harvester,2007.0,8.0,1025.0,0.0,0.0
8275-1,Motorized Bulldozer,2007.0,7.0,1381.0,0.0,0.0
8277-1,Giant Model Set,1997.0,14.0,553.0,0.0,0.0
8279-1,4WD X-Track,2000.0,11.0,448.0,0.0,0.0
8280-1,Fire Engine / Fire Response Unit,1995.0,9.0,430.0,0.0,0.0
8281-1,Mini Tractor,2006.0,8.0,121.0,0.0,0.0
8282-1,Quad Bike,2006.0,13.0,200.0,0.0,0.0
8283-1,Telehandler,2006.0,7.0,324.0,0.0,0.0
8284-1,Tractor / Dune Buggy,2006.0,11.0,872.0,0.0,0.0
8284-2,Tractor / Dune Buggy,2006.0,8.0,872.0,0.0,0.0
8285-1,Tow Truck,2006.0,15.0,1877.0,0.0,0.0
8286-1,3 In 1 Car / Amphipower,1996.0,15.0,731.0,0.0,0.0
8287-1,Motor Box,2006.0,19.0,93.0,0.0,0.0
8288-1,Crawler Crane,2006.0,7.0,800.0,0.0,0.0
8289-1,Fire Truck,2006.0,9.0,1012.0,131.76,0.0
8290-1,Mini Forklift,2008.0,7.0,88.0,0.0,0.0
8291-1,Dirt Bike,2008.0,13.0,247.0,0.0,0.0
8292-1,Cherry Picker,2008.0,7.0,724.0,239.95,0.0
8293-1,Power Functions Motor Set,2008.0,438.0,10.0,65.0,0.0
8294-1,Excavator,2008.0,7.0,719.0,188.88,0.0
8295-1,Telescopic Handler,2008.0,7.0,1180.0,167.9755,0.0
8296-1,Dune Buggy,2008.0,11.0,199.0,0.0,0.0
8297-1,Off-Roader,2008.0,11.0,1096.0,0.0,0.0
8299-1,Search Sub With CDROM,1997.0,10.0,371.0,0.0,0.0
8-3,Basic Set,1973.0,469.0,665.0,0.0,0.0
8300-1,LEGO TECHNIC Team,2000.0,19.0,6.0,0.0,0.0
830-1,Red Bricks Parts Pack,1980.0,473.0,46.0,0.0,0.0
8301-1,Urban Enforcer,2011.0,120.0,44.0,9.99,0.0
8302-1,Rod Rider,2011.0,120.0,47.0,9.99,0.0
