Item_Number,Name,Year,Theme,Subtheme,Pieces,Minifigures,USD_MSRP,Current_Price
3115,Kitchen,1998,Scala,,41.0,,13.75,
3117,SCALA Flashy Pool,1998,Scala,,83.0,2.0,38.0,
3118,Fun Fashion Boutique,1998,Scala,,116.0,1.0,54.0,
3119,Sunshine Home,1998,Scala,,168.0,3.0,96.0,
3225,Classic Train,1998,Trains,9 V,281.0,3.0,66.0,
3330,Racing Car,1998,Basic,,17.0,,0.6,
3331,Bird,1998,Basic,,14.0,,0.6,
3332,Plane,1998,Basic,,18.0,,0.6,
3333,Helicopter,1998,Basic,,17.0,,0.6,
3442,LEGOLAND California Truck,1998,Town,Vehicles,106.0,1.0,10.0,
3510,Promotional Set,1998,Znap,,25.0,,1.0,11.0000
3551,Dino-Jet,1998,Znap,,80.0,,10.0,
3552,Hover Sub,1998,Znap,,126.0,,20.0,
3571,Blackmobile,1998,Znap,,142.0,,20.0,
3581,Red Formula 1 with Storage,1998,Znap,,171.0,,20.0,49.0000
3591,Rota-Beast,1998,Znap,,265.0,,30.0,
3722,Treasure Tomb,1998,Adventurers,Desert,164.0,3.0,20.0,
4232,Trial Size Bag 3+,1998,Freestyle,,30.0,,2.0,
4239,Trial Size Bag 5+,1998,Freestyle,,37.0,1.0,2.0,
4255,Backpack Set Blue,1998,Freestyle,,400.0,,25.0,
5225,Technic Geared Motor,1998,Service Packs,Technic,1.0,,15.75,23.9900
5226,Technic Assorted Cross Axles,1998,Service Packs,Technic,18.0,,4.0,
5294,Toggle Joints and Connectors,1998,Service Packs,Technic,60.0,,4.0,
5381,Adventure Accessories,1998,Service Packs,Adventurers,27.0,,4.0,
5382,Aquazone Accessories,1998,Service Packs,Aquazone,19.0,,4.0,
5383,Castle Accessories,1998,Service Packs,Castle,34.0,1.0,3.0,
5384,Space Accessories,1998,Service Packs,Space,21.0,,4.5,
5386,Antenna and Control Sticks,1998,Service Packs,,38.0,,3.0,
5387,Belville Beach Accessories,1998,Service Packs,Belville,13.0,,3.5,
5388,"Hinges, Couplings, Turntables",1998,Service Packs,,26.0,,3.0,
5389,Diving Accessories,1998,Service Packs,Divers,37.0,,4.5,
5390,Crane and Digger Accessories,1998,Service Packs,,14.0,,4.0,
5542,Black Thunder,1998,Model Team,,483.0,,40.0,
5600,Radio Control Racer,1998,Racers,,298.0,1.0,80.0,175.0000
5844,Dolphin Windsurfer,1998,Belville,,16.0,1.0,5.0,
5845,Dolphin Show,1998,Belville,,50.0,1.0,11.0,
5848,The Belville Luxury Cruiser,1998,Belville,,223.0,3.0,44.0,
5900,Adventurer - Johnny Thunder,1998,Adventurers,Desert,13.0,1.0,4.25,
5909,Treasure Raiders,1998,Adventurers,Desert,197.0,5.0,3.75,
5918,Scorpion Tracker,1998,Adventurers,Desert,35.0,1.0,4.0,54.4710
5919,The Valley of the Kings,1998,Adventurers,Desert,164.0,3.0,20.0,
5928,Bi-Wing Baron,1998,Adventurers,Desert,70.0,1.0,6.0,67.5000
5938,Oasis Ambush,1998,Adventurers,Desert,77.0,3.0,8.0,70.0000
5948,Desert Expedition,1998,Adventurers,Desert,196.0,5.0,20.0,
5958,Mummy's Tomb,1998,Adventurers,Desert,260.0,4.0,30.0,282.9375
5978,Sphinx Secret Surprise,1998,Adventurers,Desert,347.0,7.0,50.0,
5988,The Temple of Anubis,1998,Adventurers,Desert,711.0,10.0,80.0,
6013,Samurai Swordsman,1998,Castle,Ninja,13.0,1.0,3.0,
6029,Treasure Guard,1998,Castle,Fright Knights,22.0,1.0,2.0,44.9900
6031,Fright Force,1998,Castle,Fright Knights,30.0,4.0,6.0,
6033,Treasure Transport,1998,Castle,Ninja,54.0,3.0,6.0,42.0000
6045,Ninja Surprise,1998,Castle,Ninja,112.0,3.0,13.0,
6083,Samurai Stronghold,1998,Castle,Ninja,198.0,3.0,20.0,
6088,Robber's Retreat,1998,Castle,Ninja,277.0,4.0,30.0,
6089,Stone Tower Bridge,1998,Castle,Ninja,409.0,5.0,50.0,
6093,Flying Ninja Fortress,1998,Castle,Ninja,694.0,9.0,90.0,240.0000
6107,Recon Ray,1998,Aquazone,Stingrays,20.0,1.0,3.0,
6109,Sea Creeper,1998,Aquazone,Stingrays,79.0,1.0,10.0,
6110,Solo Sub,1998,Aquazone,Hydronauts,25.0,1.0,4.0,36.0000
6140,Crab,1998,Aquazone,Stingrays,78.0,1.0,10.0,
6150,Crystal Detector,1998,Aquazone,Hydronauts,104.0,1.0,20.0,75.0000
6160,Sea Scorpion,1998,Aquazone,Stingrays,301.0,3.0,35.0,220.0000
6180,Hydro Search Sub,1998,Aquazone,Hydronauts,297.0,4.0,50.0,100.0000
6198,Stingray Stormer,1998,Aquazone,Stingrays,408.0,4.0,70.0,
6199,Hydro Crystallisation Station,1998,Aquazone,Hydronauts,482.0,5.0,90.0,
6324,Chopper Cop,1998,Town,Police,17.0,1.0,3.0,
6325,Package Pick-Up,1998,Town,Vehicles,28.0,1.0,4.75,21.5000
6326,Town Folk,1998,Town,Accessories,35.0,6.0,6.0,
6327,Turbo Champ,1998,Town,Vehicles,48.0,2.0,10.0,
6328,Helicopter Transport,1998,Town,Police,102.0,2.0,15.0,
6329,Truck Stop,1998,Town,City,137.0,3.0,25.0,
6330,Cargo Center,1998,Town,City,242.0,5.0,49.75,
6332,Command Post Central,1998,Town,Police,272.0,7.0,60.0,
6420,Mail Carrier,1998,Town,Postal,12.0,1.0,2.0,
6422,Telephone Repair,1998,Town,Maintenance,43.0,1.0,8.75,
6424,Rig Racers,1998,Town,Vehicles,101.0,3.0,20.0,
6426,Super Cycle Center,1998,Town,City,137.0,4.0,30.0,
6428,Wave Saver,1998,Town,Res-Q,18.0,1.0,2.0,9.0000
6431,Road Rescue,1998,Town,Res-Q,48.0,1.0,4.0,17.9970
6445,Emergency Evac,1998,Town,Res-Q,101.0,1.0,8.0,40.0000
6451,River Response,1998,Town,Res-Q,153.0,3.0,20.0,
6462,Aerial Recovery,1998,Town,Res-Q,194.0,3.0,25.0,
6473,Res-Q Cruiser,1998,Town,Res-Q,305.0,3.0,35.0,
6479,Emergency Response Center,1998,Town,Res-Q,423.0,5.0,60.0,
6567,Speed Splash,1998,Town,Extreme Team,29.0,1.0,3.0,10.0000
6568,Drag Race Rally,1998,Town,Extreme Team,292.0,4.0,30.0,
6572,Wind Runners,1998,Town,Extreme Team,52.0,2.0,6.0,14.9900
6580,Land Jet 7,1998,Town,Extreme Team,109.0,2.0,12.0,
6582,Daredevil Flight Squad,1998,Town,Extreme Team,287.0,3.0,30.0,
6584,Extreme Team Challenge,1998,Town,Extreme Team,350.0,4.0,50.0,
6585,Hang-Glider,1998,Town,Extreme Team,19.0,1.0,2.5,
6589,Radical Racer,1998,Town,Extreme Team,82.0,1.0,10.0,27.5000
6817,Beta Buzzer,1998,Space,Insectoids,33.0,1.0,4.0,15.0000
6837,Cosmic Creeper,1998,Space,Insectoids,58.0,1.0,8.0,
6902,Space Plane,1998,Space,UFO,20.0,1.0,2.0,
6903,Bug Blaster,1998,Space,Insectoids,25.0,1.0,3.0,
6905,Bi-Wing Blaster,1998,Space,Insectoids,114.0,2.0,15.0,
6907,Sonic Stinger,1998,Space,Insectoids,96.0,1.0,22.0,
6909,Sonic Stinger (Promotional Pack),1998,Space,Insectoids,96.0,1.0,20.0,250.0000
6919,Planetary Prowler,1998,Space,Insectoids,250.0,2.0,35.0,
6969,Celestial Stinger,1998,Space,Insectoids,256.0,3.0,50.0,
6977,Arachnoid Star Base,1998,Space,Insectoids,437.0,4.0,80.0,
78579,Action Pack,1998,Town,Product Collection,93.0,,9.99,
8202,Bungee Chopper,1998,Technic,Competition,72.0,,7.0,
8213,Spy Runner,1998,Technic,,98.0,,10.0,
8226,Mud Masher,1998,Technic,,127.0,,13.0,
8245,Robots Revenge,1998,Technic,Competition,222.0,1.0,30.0,
8248,Forklift,1998,Technic,,231.0,1.0,33.0,
8257,Cyber Strikers,1998,Technic,Competition,367.0,2.0,50.0,
8266,Spyder Slayer,1998,Technic,Competition,366.0,2.0,70.0,
8417,Mag Wheel Master,1998,Technic,,317.0,,30.0,
8428,Concept Car,1998,Technic,,471.0,,44.0,
8462,Tow Truck,1998,Technic,,774.0,,122.0,
9020,LEGO Soft Starter Set,1998,Dacta,,84.0,,235.75,
9071,Building Plates,1998,Dacta,,2.0,,18.5,
9137,Farm Animals Set,1998,Dacta,,32.0,2.0,30.25,
9139,Push Train Set,1998,Dacta,,74.0,2.0,76.5,
9203,Tech Machines,1998,Dacta,,117.0,6.0,105.0,
9251,Big Bulk Set,1998,Dacta,,576.0,,23.75,
9265,Roof Tiles,1998,Dacta,,250.0,,25.25,
9269,Wheels and Axles,1998,Dacta,,288.0,,34.0,
9286,Building Plates Set,1998,Dacta,,4.0,,21.0,
9377,Adventurers combined set,1998,Dacta,Adventurers,3.0,,89.25,
9713,Infrared Transmission Tower,1998,Mindstorms,1.0,2.0,,25.0,
9719,Robotics Invention System,1998,Mindstorms,1.0,733.0,,200.0,200.0000
9725,Amusement Park Set,1998,Dacta,,301.0,5.0,100.0,
9730,Robo Sports,1998,Mindstorms,1.0,91.0,,50.0,45.0000
9732,Extreme Creatures,1998,Mindstorms,1.0,148.0,,50.0,30.0000
1782,Discovery Station,1997,Town,Divers,322.0,5.0,50.0,
1783,Primo Rattle,1997,Primo,,2.0,,1.0,
2010,Baby Walker,1997,Primo,,14.0,1.0,30.0,
2097,Caterpillar and Friends,1997,Primo,,3.0,,10.0,
2126,Train Cars,1997,Trains,9 V,378.0,5.0,69.5,
2129,Blast-Off Dragster,1997,Technic,,63.0,,7.0,
2147,Dragon Fly,1997,Town,Special,183.0,2.0,28.0,21.8000
2148,LEGO Truck,1997,Town,Vehicles,105.0,1.0,11.0,75.0000
2151,Robo Raider,1997,Space,RoboForce,136.0,1.0,12.0,
2152,Robo Raptor,1997,Space,RoboForce,221.0,1.0,20.0,80.0000
2153,Robo Stalker,1997,Space,RoboForce,280.0,2.0,30.0,135.0000
2154,Robo Master,1997,Space,RoboForce,366.0,2.0,36.0,
2160,Crystal Scavenger,1997,Aquazone,Aquaraiders,110.0,1.0,15.0,219.9900
2161,Aqua Dozer,1997,Aquazone,Aquaraiders,136.0,1.0,25.0,170.0000
2162,Hydro Reef Wrecker,1997,Aquazone,Aquaraiders,287.0,2.0,40.0,
2261,Happy Gardener,1997,Duplo,,10.0,1.0,4.0,
2266,Extra Large Value Bucket,1997,Duplo,,91.0,2.0,20.0,
2603,Dinosaur Tub,1997,Duplo,,70.0,2.0,20.0,
2606,Dump Truck,1997,Duplo,,6.0,1.0,8.75,
2806,Dino Mini Set,1997,Duplo,,4.0,1.0,3.0,
2845,Indian Chief,1997,Western,Indians,20.0,1.0,0.0,25.0000
2846,Indian Kayak,1997,Western,Indians,18.0,1.0,0.0,37.0000
2878,Santa Claus,1997,Basic,Seasonal,16.0,,2.0,
2886,Formula 1 Racing Car,1997,Town,Racing,25.0,,2.0,6.5735
3200,Beauty Studio,1997,Scala,,31.0,1.0,16.5,
3241,Nursery,1997,Scala,,54.0,2.0,22.0,52.0000
3243,Kitchen,1997,Scala,,92.0,2.0,26.5,
3270,Dream Cottage,1997,Scala,,120.0,1.0,76.0,
4055,Value Bucket Medium,1997,Freestyle,,322.0,,10.0,
4139,"Freestyle Bucket, 3+",1997,Freestyle,,249.0,,23.0,
4148,Large Clearpack,1997,Freestyle,,220.0,,20.0,
4158,Building Set 5+,1997,Freestyle,,128.0,1.0,6.0,
5026,"Toolo Loader, Hook and Turntable",1997,Service Packs,Toolo,3.0,,5.5,
5201,Angle Bricks Assorted,1997,Service Packs,Technic,20.0,,4.0,
5202,"Angle Beams, Red and Blue",1997,Service Packs,Technic,8.0,,4.0,
5227,Fibre Optic Cables,1997,Service Packs,,8.0,,3.0,
5228,"Technic Beams and Plates with Holes, Black",1997,Service Packs,Technic,26.0,,4.5,
5229,Technic Gear Wheels and Differential Housing,1997,Service Packs,Technic,23.0,,4.0,
5391,Battery Box 9 V For Electric System,1997,Service Packs,,1.0,,5.0,25.0000
5392,Western Accessories,1997,Service Packs,Western,34.0,,5.0,
5393,Headgear (Hats and Hair),1997,Service Packs,,31.0,,3.0,
5394,3 Horses and Saddles,1997,Service Packs,,12.0,,4.5,37.5000
5561,Big Foot 4 x 4,1997,Model Team,,761.0,,88.0,600.0000
6007,Bat Lord,1997,Castle,Fright Knights,12.0,1.0,4.5,109.9900
6027,Bat Lord's Catapult,1997,Castle,Fright Knights,55.0,2.0,6.75,
6037,Witch's Windship,1997,Castle,Fright Knights,56.0,1.0,8.0,59.0000
6087,Witch's Magic Manor,1997,Castle,Fright Knights,250.0,6.0,44.0,350.0000
6097,Night Lord's Castle,1997,Castle,Fright Knights,601.0,8.0,80.0,
6099,Traitor Transport,1997,Castle,Fright Knights,140.0,3.0,20.0,
6204,Buccaneers,1997,Pirates,Accessories,36.0,5.0,6.0,
6249,Pirates Ambush,1997,Pirates,,156.0,3.0,22.0,
6250,Cross Bone Clipper,1997,Pirates,,154.0,3.0,33.0,
6281,Pirates Perilous Pitfall,1997,Pirates,,395.0,6.0,73.0,
6320,"Road Plates, Junction",1997,Town,Accessories,2.0,,6.0,
6321,"Road Plates, Curved",1997,Town,Accessories,2.0,,6.0,
6322,"Road Plates, Straight",1997,Town,Accessories,2.0,,6.0,12.6915
6323,"Road Plates, Cross",1997,Town,Accessories,2.0,,6.99,
6406,Go-Kart,1997,Town,Racing,23.0,1.0,2.0,
6407,Fire Chief,1997,Town,Fire,26.0,1.0,5.5,
6417,Show Jumping Event,1997,Town,Paradisa,36.0,1.0,4.0,50.0000
6441,Deep Sea Refuge,1997,Town,Divers,449.0,5.0,60.0,
6442,Sting Ray Explorer,1997,Town,Divers,152.0,3.0,20.0,
6444,Outback Airstrip,1997,Town,Outback,167.0,3.0,20.0,80.0000
6486,Fire Engine,1997,Town,Fire,66.0,1.0,10.0,
6487,Mountain Rescue,1997,Town,Outback,68.0,1.0,6.0,
6489,Seaside Holiday Cottage,1997,Town,Paradisa,86.0,2.0,13.25,
6490,Amazon Crossing,1997,Town,Outback,116.0,1.0,15.0,
6495,Time Tunnelator,1997,Time Cruisers,Time Twisters,81.0,1.0,10.0,
6496,Whirling Time Warper,1997,Time Cruisers,Time Twisters,152.0,2.0,22.0,
6497,Twisted Time Train,1997,Time Cruisers,Time Twisters,300.0,4.0,38.5,175.0000
6499,Time Tunnelator,1997,Time Cruisers,Time Twisters,81.0,1.0,10.0,29.9900
6547,Fun Fair,1997,Town,Paradisa,193.0,5.0,27.5,
6548,Octan Gas Station,1997,Town,City,125.0,3.0,24.0,
6549,Roadblock Runners,1997,Town,Vehicles,183.0,4.0,30.0,115.0000
6550,Outback Racer,1997,Town,Outback,49.0,1.0,4.0,
6553,Crisis News Crew,1997,Town,Outback,136.0,3.0,12.0,60.0000
6554,Blaze Brigade,1997,Town,Fire,255.0,4.0,44.0,
6555,Sea Hunter,1997,Town,Divers,30.0,1.0,4.5,22.0000
6556,Scuba Squad,1997,Town,Divers,77.0,2.0,8.75,35.0000
6557,Treasure Hunters,1997,Town,Divers,150.0,3.0,22.0,
6558,Shark Cage Cove,1997,Town,Divers,187.0,3.0,30.0,
6559,Deep Sea Bounty,1997,Town,Divers,348.0,5.0,44.0,
6560,Diving Expedition Explorer,1997,Town,Divers,471.0,7.0,79.0,
6564,Recycle Truck,1997,Town,Maintenance,35.0,1.0,7.25,
6565,Construction Crew,1997,Town,Construction,78.0,3.0,16.5,
6566,Bank,1997,Town,City,99.0,2.0,15.0,
6599,Shark Attack,1997,Town,Divers,58.0,2.0,10.0,
6706,Frontier Patrol,1997,Western,Cowboys,30.0,3.0,6.0,89.0000
6709,Tribal Chief,1997,Western,Indians,16.0,1.0,4.0,46.0000
6718,Raindance Ridge,1997,Western,Indians,74.0,2.0,8.0,60.0000
6746,Chief's Tepee,1997,Western,Indians,134.0,3.0,20.0,
6748,Boulder Cliff Canyon,1997,Western,Indians,256.0,6.0,40.0,300.0000
6766,Rapid River Village,1997,Western,Indians,353.0,7.0,60.0,398.0000
6790,Bandit with Gun,1997,Western,Cowboys,21.0,1.0,2.0,
6791,Bandit's Wheelgun,1997,Western,Cowboys,21.0,1.0,2.0,29.9900
6799,Showdown Canyon,1997,Western,Cowboys,75.0,4.0,10.0,
6816,Cyber Blaster,1997,Space,UFO,20.0,1.0,2.0,25.0000
6818,Cyborg Scout,1997,Space,UFO,36.0,1.0,3.0,18.9500
6829,Radon Rover,1997,Space,UFO,53.0,1.0,6.0,34.9500
6836,V-Wing Fighter,1997,Space,UFO,40.0,1.0,4.0,
6900,Cyber Saucer,1997,Space,UFO,114.0,1.0,22.0,99.0000
6915,Warp Wing Fighter,1997,Space,UFO,236.0,2.0,30.0,200.0000
6975,Alien Avenger,1997,Space,UFO,369.0,4.0,60.0,
6979,Interstellar Starfighter,1997,Space,UFO,292.0,3.0,80.0,369.9500
6999,Cyber Saucer,1997,Space,UFO,114.0,1.0,20.0,
8205,Bungee Blaster,1997,Technic,,63.0,,7.0,
8215,Gyro Copter,1997,Technic,,107.0,,8.0,
8216,Turbo 1,1997,Technic,,97.0,,10.0,
8229,Tread Trekker,1997,Technic,,185.0,1.0,22.0,42.9500
8232,Chopper Force,1997,Technic,,289.0,1.0,25.0,
8250,Search Sub,1997,Technic,,383.0,1.0,49.5,
8277,Giant Model Set,1997,Technic,,554.0,,40.0,
8299,Search Sub,1997,Technic,,0.0,1.0,50.0,
8414,Mountain Rambler,1997,Technic,,244.0,,30.0,
8437,Future Car,1997,Technic,,419.0,,54.0,99.9500
8459,Pneumatic Front-End Loader,1997,Technic,,591.0,,82.0,
8479,Barcode Multi-Set,1997,Technic,,1280.0,,164.0,
8735,"Motor Set, 9 V",1997,Technic,Supplementary,60.0,,40.0,45.0000
9279,Small Building Plates,1997,Dacta,System,9.0,,14.99,
9376,Castle Set,1997,Dacta,Castle,321.0,14.0,63.5,
9453,Universal School Set,1997,Dacta,,716.0,,73.75,
9615,Motor Add-On for Simple Mechanisms,1997,Dacta,Technic,3.0,,32.0,
9616,Wheels and Axles Set,1997,Dacta,Technic,74.0,1.0,15.0,
9630,Simple Mechanisms Set,1997,Dacta,Technic,277.0,,80.0,
9654,Early Simple Machines II Set,1997,Dacta,,99.0,2.0,92.75,
9655,Fun Time Gears II Set,1997,Dacta,,50.0,,52.25,
1728,Crystal Crawler,1996,Aquazone,Aquanauts,97.0,1.0,10.0,
1737,Scorpion Detector,1996,Space,Exploriens,196.0,2.0,20.0,337.5000
1747,Treasure Surprise,1996,Pirates,,22.0,1.0,2.0,32.0000
1749,Paravane,1996,Aquazone,Aquanauts,16.0,1.0,2.0,
1776,Bonus Value Bucket,1996,Basic,,950.0,,20.0,
1796,Freestyle Bucket,1996,Freestyle,,641.0,,20.0,
1797,Bonus Bucket,1996,Duplo,,90.0,,20.0,
1802,Tidy Treasure,1996,Pirates,,22.0,1.0,2.0,45.0000
1804,Crossbow Boat,1996,Castle,Royal Knights,21.0,1.0,2.0,50.9560
1808,Light Aircraft and Ground Support,1996,Town,Special,122.0,2.0,10.0,
1817,Sea Plane with Hut and Boat,1996,Town,Special,135.0,3.0,15.0,50.0000
1818,Aircraft and Ground Support Equipment and Vehicle.,1996,Town,Special,203.0,3.0,24.0,
1821,Rally Racers,1996,Town,Racing,196.0,3.0,11.0,
1843,(Unnamed),1996,Castle,Royal Knights,48.0,,8.0,200.0000
1854,House with Roof-Windows,1996,Town,Special,144.0,2.0,23.0,
2150,Train Station,1996,Trains,9 V,599.0,8.0,73.0,
2673,Motorcycle Patrol,1996,Duplo,,5.0,1.0,7.0,
2674,Racing Team,1996,Duplo,,7.0,2.0,10.0,
2695,Pony Carriage,1996,Duplo,,3.0,1.0,5.0,
2696,Farm Tractor,1996,Duplo,,10.0,1.0,13.0,
2731,Push-Along Play Train,1996,Duplo,Trains,9.0,1.0,15.0,
2739,Tip Wagon,1996,Duplo,Trains,10.0,,6.75,
2745,Deluxe Electric Train Set,1996,Duplo,Trains,83.0,3.0,100.0,
4002,Riptide Racer,1996,Boats,,54.0,1.0,13.0,
4012,Wave Cops,1996,Boats,,99.0,2.0,20.0,250.0000
4022,C26 Sea Cutter,1996,Boats,,193.0,3.0,30.0,
4135,"Freestyle Canister, 3+",1996,Freestyle,,121.0,,10.0,
4147,"Freestyle Canister, 4+",1996,Freestyle,,187.0,,15.5,
4532,Manual Level Crossing,1996,Trains,9 V,135.0,1.0,24.0,130.5000
4559,Cargo Railway,1996,Trains,9 V,842.0,7.0,130.0,609.0000
4565,Freight and Crane Railway,1996,Trains,9 V,914.0,3.0,140.0,
5029,"Duplo Family, Caucasian",1996,Service Packs,Duplo,5.0,6.0,12.0,
5087,Duplo Toolo Wrench,1996,Service Packs,Toolo,1.0,,2.75,
5089,"Duplo Family, African American",1996,Service Packs,Duplo,5.0,6.0,12.0,
5090,"Duplo Family, Asian",1996,Service Packs,Duplo,5.0,6.0,12.0,
5091,"Duplo Family, Hispanic",1996,Service Packs,Duplo,5.0,6.0,12.0,
5128,"Transparent Plates, Bricks, Toolholders",1996,Service Packs,,80.0,,3.5,
5129,Space Accessories (Exploriens),1996,Service Packs,Space,25.0,,4.25,
5130,"Windows, Seats, Steering Wheels",1996,Service Packs,,14.0,,3.0,
5131,"Hinges, Couplings, Turntables",1996,Service Packs,,27.0,,3.5,
5133,Town Accessories,1996,Service Packs,Town,47.0,,3.0,13.0000
5140,Basic Bricks Red,1996,Service Packs,,62.0,,5.0,
5141,Basic Bricks Blue,1996,Service Packs,,62.0,,5.0,
5142,Basic Bricks White,1996,Service Packs,,62.0,,5.0,
5143,Basic Bricks Yellow,1996,Service Packs,,62.0,,5.0,
5144,Basic Bricks Black,1996,Service Packs,,62.0,,5.0,
5145,Basic Bricks Grey,1996,Service Packs,,62.0,,5.0,
5149,Doors and Windows,1996,Service Packs,,38.0,,5.0,
5151,Roof Bricks Steep 45 Degrees Red,1996,Service Packs,,59.0,,5.0,
5152,Roof Bricks Shallow 25 Degrees Red,1996,Service Packs,,60.0,,5.0,12.7050
5289,Toggle Joints and Connectors,1996,Service Packs,Technic,64.0,,4.5,
5290,"Plates, Gear Racks",1996,Service Packs,Technic,16.0,,3.5,
5291,"Lift-Arms, Triangles",1996,Service Packs,Technic,12.0,,3.0,
5293,Battery Box - Basic and Technic,1996,Service Packs,,1.0,,12.25,
5309,Wagon Plate Red 6 x 28,1996,Service Packs,Trains,1.0,,3.0,21.2500
5310,Light Brick Conductor (9 V),1996,Service Packs,Trains,4.0,,5.0,
5396,Transparent Windows and Bricks,1996,Service Packs,,8.0,,3.5,
5397,Magnet and Magnet Holder,1996,Service Packs,,12.0,,4.0,
5398,Decorated Elements,1996,Service Packs,,43.0,,4.25,
5571,Giant Truck,1996,Model Team,,1757.0,,139.0,
5876,Belville Hospital Ward,1996,Belville,,96.0,4.0,30.0,
6024,Bandit Ambush,1996,Castle,Dark Forest,59.0,2.0,6.5,
6046,Hemlock Stronghold,1996,Castle,Dark Forest,216.0,5.0,24.0,
6079,Dark Forest Fortress,1996,Castle,Dark Forest,464.0,7.0,50.0,
6104,Aquacessories,1996,Aquazone,Accessories,23.0,2.0,6.0,35.9900
6135,Spy Shark,1996,Aquazone,Aquasharks,60.0,1.0,8.75,
6145,Crystal Crawler,1996,Aquazone,Aquanauts,96.0,1.0,12.0,
6190,Shark's Crystal Cave,1996,Aquazone,Aquasharks,258.0,2.0,50.0,
6232,Skeleton Crew,1996,Pirates,Imperial Armada,28.0,2.0,3.0,32.5000
624,"Basic Motor, 9V",1996,Basic,Supplementaries,27.0,,26.0,
6244,Armada Sentry,1996,Pirates,Imperial Armada,71.0,1.0,8.75,
6248,Volcano Island,1996,Pirates,,119.0,2.0,12.0,
626,"Building Plate, Green",1996,Basic,Supplementaries,1.0,,4.99,7.0000
627,"Building Plate, Blue",1996,Basic,Supplementaries,1.0,,5.5,
628,X-Large Baseplate Grey,1996,Basic,Supplementaries,1.0,,14.99,15.0000
6280,Armada Flagship,1996,Pirates,Imperial Armada,284.0,3.0,50.0,
6289,Red Beard Runner,1996,Pirates,,703.0,7.0,99.0,
6296,Shipwreck Island,1996,Pirates,,216.0,4.0,29.75,335.0000
6318,"Flowers, Trees and Fences",1996,Town,Accessories,49.0,,4.5,
6331,Patriot Jet,1996,Town,Flight,161.0,2.0,16.5,
6334,Wave Jump Racers,1996,Town,Leisure,181.0,4.0,20.0,
6335,Indy Transport,1996,Town,Racing,397.0,3.0,30.0,
6337,Fast Track Finish,1996,Town,Racing,339.0,6.0,40.0,
6404,Carriage Ride,1996,Town,Paradisa,62.0,2.0,8.75,
6418,Country Club,1996,Town,Paradisa,280.0,5.0,42.0,400.0000
6491,Rocket Racer,1996,Time Cruisers,,58.0,1.0,4.5,
6492,Hypno Cruiser,1996,Time Cruisers,,157.0,2.0,22.0,121.5000
6493,Flying Time Vessel,1996,Time Cruisers,,237.0,2.0,44.0,135.0000
6494,Magic Mountain Time Lab,1996,Time Cruisers,,504.0,4.0,64.0,
6517,Water Jet,1996,Town,Leisure,29.0,1.0,3.0,
6518,Baja Buggy,1996,Town,Coastguard,37.0,1.0,3.5,
6545,Search N' Rescue,1996,Town,Police,286.0,3.0,26.5,100.0000
6546,Slick Racer,1996,Town,Racing,39.0,1.0,4.0,
6563,Gator Landing,1996,Town,Leisure,233.0,3.0,27.5,
6581,Dig 'N' Dump,1996,Town,Construction,127.0,2.0,13.25,
6598,Metro PD Station,1996,Town,Police,552.0,8.0,66.0,
6615,Eagle Stunt Flyer,1996,Town,Flight,76.0,1.0,8.75,55.0000
6625,Speed Trackers,1996,Town,Police,62.0,2.0,6.75,
6712,Sheriff's Showdown,1996,Western,Cowboys,28.0,2.0,4.0,65.0000
6716,Covered Wagon,1996,Western,Cowboys,64.0,1.0,8.0,139.0000
6755,Sheriff's Lock-Up,1996,Western,Cowboys,176.0,4.0,25.0,
6761,Bandit's Secret Hide-Out,1996,Western,Cowboys,250.0,5.0,40.0,475.0000
6765,Gold City Junction,1996,Western,Cowboys,350.0,6.0,50.0,
6769,Fort Legoredo,1996,Western,Cowboys,687.0,10.0,85.0,
6815,Hovertron,1996,Space,Exploriens,29.0,1.0,3.0,20.0000
6854,Alien Fossilizer,1996,Space,Exploriens,53.0,1.0,6.0,72.0000
6856,Planetary Decoder,1996,Space,Exploriens,80.0,1.0,8.0,85.5000
6899,Nebula Outpost,1996,Space,Exploriens,158.0,2.0,15.0,
6938,Scorpion Detector,1996,Space,Exploriens,196.0,2.0,24.0,
6958,Android Base,1996,Space,Exploriens,267.0,3.0,40.0,
6982,Explorien Starship,1996,Space,Exploriens,662.0,4.0,80.0,
8207,Dune Duster,1996,Technic,,86.0,,8.0,
8230,Coastal Cop Buggy,1996,Technic,,175.0,1.0,22.0,
8244,Convertables,1996,Technic,,275.0,1.0,33.0,
8286,3-In-1 Car,1996,Technic,,734.0,2.0,84.0,
8408,Desert Ranger,1996,Technic,,289.0,,30.0,
8425,Black Hawk,1996,Technic,,465.0,,49.5,
8443,Pneumatic Log Loader,1996,Technic,,327.0,,59.0,
8456,Fiber Optic Multi Set,1996,Technic,,404.0,,74.0,
8480,Space Shuttle,1996,Technic,,1368.0,,158.0,810.0000
9293,Community Workers,1996,Dacta,,182.0,30.0,31.5,79.0000
1746,Wiz the Wizard,1995,Castle,Dragon Knights,17.0,1.0,2.5,
1759,Parrot,1995,Duplo,,7.0,,0.6,
1785,Crater Critters,1995,Space,Miscellaneous,143.0,,10.0,
1787,Crater Cruiser,1995,Space,Unitron,183.0,2.0,18.0,
1788,Treasure Chest,1995,Pirates,,159.0,4.0,22.0,800.0000
1789,Star Hawk II,1995,Space,Unitron,292.0,2.0,27.0,
